1.0	0.023339023099651968
1.1	0.042047005366508856
1.2	0.06699145484390101
1.3	0.09934597484820477
1.4	0.1440656749490681
1.5	0.19500114662211368
1.6	0.2633948773341998
1.7000000000000002	0.3400685386484611
1.8	0.44684608054793007
1.9	0.575583181440364
2.0	0.7249041947360411
2.1	1.0036171276133534
2.2	1.3542030241205603
2.3	1.974625705930987
2.4000000000000004	1.2406981076345853
2.5	0.8577907367839726
2.6	0.7072763454105103
2.7	0.5965096156241548
2.8	0.5230686815935875
2.9000000000000004	0.44926271155692227
3.0	0.4035284511555422
