1.0	0.0015661949983041268
1.1	0.0032321442599616353
1.2	0.0058338070820695975
1.3	0.009898170643072472
1.4	0.016723299803597262
1.5	0.026410342933407566
1.6	0.04282353413188389
1.7000000000000002	0.06908861790346985
1.8	0.11639124991316091
1.9	0.21171901447282357
2.0	0.38183376560544957
2.1	1.4809940843742553
2.2	3.032251244624252
2.3	117.20996872447759
2.4000000000000004	54.81483751577538
2.5	24.20191506356
2.6	13.61588674278846
2.7	8.759625802768518
2.8	6.397862330087053
2.9000000000000004	4.691659448081357
3.0	3.8535932695312503
